sample,Acidobacteria,Actinobacteria,Bacteroidetes,Firmicutes,Nitrospirae,Planctomycetes,Proteobacteria,Cyanobacteria,Verrucomicrobia,Fusobacteria,Synergistetes,Fibrobacteres,Deinococcus.Thermus,Spirochaetes,Aquificae,Deferribacteres,Chlorobi,Chloroflexi,Ignavibacteriae,Balneolaeota,Tenericutes
2229.W1.N1.6.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.6.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.341463415,0.024390244,0,0,0.609756098,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.222222222,0,0,0,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.307692308,0.076923077,0,0,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.083333333,0.166666667,0.041666667,0,0,0.708333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.15,0.05,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.SE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.392857143,0.035714286,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.037037037,0.444444444,0.037037037,0,0,0.444444444,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.SE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.526315789,0.052631579,0,0,0.421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.064516129,0.483870968,0.032258065,0,0,0.419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.548387097,0.032258065,0,0,0.419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.7.SE6.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.022727273,0.454545455,0,0,0,0.5,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.8.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.024390244,0.243902439,0.024390244,0,0,0.682926829,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.8.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.027027027,0.216216216,0.027027027,0,0,0.675675676,0,0,0.054054054,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.8.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.217391304,0.043478261,0,0,0.695652174,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.8.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.025,0.175,0.075,0,0,0.7,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.8.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.04,0.24,0.04,0,0,0.64,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.9.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.066666667,0.133333333,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.9.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.1,0.1,0.1,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.9.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.058823529,0.235294118,0.117647059,0,0,0.529411765,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.9.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.052631579,0.157894737,0.105263158,0,0,0.684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N1.9.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.03125,0.125,0.0625,0,0,0.75,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N11.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.263157895,0.026315789,0,0,0.684210526,0,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N11.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.258064516,0,0,0,0.709677419,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N11.ES1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.352941176,0,0,0,0.647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N11.ES2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.25,0,0,0,0.7,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N11.ES3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N11.ES4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.529411765,0,0,0,0.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N11.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.285714286,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.476190476,0,0,0,0.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.242424242,0.121212121,0,0,0.606060606,0,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.058823529,0.058823529,0,0,0.823529412,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.ES1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.230769231,0.076923077,0,0,0.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.ES2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.028571429,0.171428571,0.057142857,0,0,0.714285714,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.ES3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.064516129,0.193548387,0.129032258,0,0,0.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.ES4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.380952381,0,0,0,0.571428571,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N13.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.333333333,0,0,0,0.6,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.025641026,0.358974359,0.025641026,0,0,0.564102564,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.041666667,0.25,0.083333333,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.307692308,0.076923077,0,0,0.576923077,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.027027027,0.216216216,0.054054054,0,0,0.675675676,0,0,0.027027027,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.037037037,0.296296296,0.037037037,0,0,0.592592593,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.277777778,0.055555556,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.08,0.28,0.12,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.454545455,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.SP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.428571429,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.SP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.533333333,0,0,0,0.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.SP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.4.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.4375,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.285714286,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.055555556,0.277777778,0.055555556,0,0,0.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.25,0.05,0,0,0.65,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.064516129,0.193548387,0.064516129,0,0,0.677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.368421053,0,0,0,0.578947368,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.SP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.SP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.545454545,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.SP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.470588235,0,0,0,0.529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.545454545,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.5.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.035714286,0.142857143,0.071428571,0,0,0.714285714,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.05,0.25,0.05,0,0,0.6,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.05,0.2,0.05,0,0,0.65,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.266666667,0.066666667,0,0,0.6,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.142857143,0.071428571,0,0,0.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.047619048,0.238095238,0,0,0,0.666666667,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.266666667,0,0,0,0.733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.272727273,0.090909091,0,0,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N2.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.25,0.083333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.375,0,0,0,0.583333333,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.285714286,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.388888889,0,0,0,0.555555556,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.304347826,0,0,0,0.695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.294117647,0.029411765,0,0,0.676470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.ES1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.346153846,0,0,0,0.615384615,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.ES2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.1875,0.0625,0,0,0.6875,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.ES3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.423076923,0,0,0,0.538461538,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.ES4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.45,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N21.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.55,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.533333333,0,0,0,0.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.473684211,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.428571429,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.03125,0.1875,0.03125,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.034482759,0.137931034,0.034482759,0,0,0.793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.ES1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.296296296,0.037037037,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.ES2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.181818182,0,0,0,0.787878788,0,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.ES3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.222222222,0.111111111,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.ES4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.323529412,0,0,0,0.647058824,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N22.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.352941176,0,0,0,0.647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N23.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.384615385,0,0,0,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N23.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.421052632,0,0,0,0.578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N23.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N23.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.075,0.225,0.1,0,0,0.575,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N23.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.157894737,0.105263158,0,0,0.631578947,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.055555556,0.194444444,0.333333333,0,0,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.105263158,0.263157895,0,0,0.631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.081632653,0.224489796,0.224489796,0,0,0.448979592,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.208333333,0.125,0,0,0.625,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.421052632,0,0,0,0.578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.230769231,0.038461538,0,0,0.730769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.357142857,0,0,0,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.285714286,0,0,0,0.666666667,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.352941176,0.176470588,0,0,0.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.SE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.517241379,0,0,0,0.448275862,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.46875,0,0,0,0.5,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.SE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.454545455,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.714285714,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.4.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.411764706,0,0,0,0.558823529,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.074074074,0.222222222,0.111111111,0,0,0.555555556,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.045454545,0.272727273,0.227272727,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.344827586,0,0,0,0.620689655,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0,0.260869565,0.086956522,0,0,0.565217391,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.117647059,0.058823529,0,0,0.823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.15,0.05,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.178571429,0.178571429,0,0,0.607142857,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.454545455,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.315789474,0,0,0,0.684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.SP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.SP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.SP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.571428571,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.5.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.03125,0.1875,0.09375,0,0,0.65625,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.107142857,0.321428571,0.107142857,0,0,0.464285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.1,0.225,0.15,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0,0.111111111,0.277777778,0.222222222,0,0,0.388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.222222222,0,0,0,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.375,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r,0,0,0.352941176,0,0,0,0.647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.210526316,0,0,0,0.789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.153846154,0.153846154,0,0,0.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r,0,0.058823529,0.235294118,0.117647059,0,0,0.588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N3.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N31.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0,0.2,0.16,0,0,0.6,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N31.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.096774194,0.129032258,0.129032258,0,0,0.612903226,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0
2229.W1.N31.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,0,0.038461538,0.230769231,0.115384615,0,0,0.576923077,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0
